# Paranal Airglow Line And Continuum Emission (PALACE) model: data and code of
# v1.0 (Noll et al. 2024)
# 
# Reference populations and intensities from the OH population model for lines
# with HITRAN2020 data (intensities consistent with pmd_reflineint_mol.dat)
# 
# Column names:
# lam: vacuum wavelength in µm (HITRAN2020)
# ID: 13 characters describing upper and lower states (HITRAN2020)
#     (see pmd_reflineint_mol.dat for details)
# vi: vibrational level of upper state
# Fi: electronic substate of upper state (1 or 2)
# Ni: rotational level of upper state
# pi: parity of upper state (e or f)
# Ei: energy of upper state in 1/cm (HITRAN2020)
# Aij: Einstein-A coefficient in 1/s (HITRAN2020)
# Aijc: corrected Einstein-A coefficient in 1/s (see pmd_corrA_Ohbands.dat
#       for branch and band corrections and noll+20 for Lambda doublets)
# gi: statistical weight (HITRAN2020)
# y: natural logarithm of population (exp(y) in Rs)
# I: reference intensity in R (based on product of exp(y), Aijc, and gi)
# 
# References:
# HITRAN2020: https://doi.org/10.1016/j.jqsrt.2021.107949
# noll+20: https://doi.org/10.5194/acp-20-5269-2020
# 
      lam             ID  vi  Fi  Ni  pi         Ei        Aij       Aijc   gi        y          I 
 2.052454  OHXX53PP1119e   5   1  19   e  21679.568  4.422e+01  5.656e+01   80   -3.883  9.317e+01 
 2.052518  OHXX75PQ1209f   7   1   9   f  22759.424  2.711e-01  2.157e-01   40   -2.844  5.022e-01 
 2.052607  OHXX64QP2124e   6   2  24   e  26990.425  1.429e-02  9.363e-03   96   -5.999  2.231e-03 
 2.052810  OHXX20PP2229f   2   2  29   f  20580.102  5.529e+00  7.912e+00  116   -4.043  1.611e+01 
 2.052830  OHXX75PQ1209e   7   1   9   e  22757.131  2.611e-01  1.446e-01   40   -2.826  3.425e-01 
 2.052906  OHXX20QQ2239f   2   2  39   f  29644.659  3.335e-03  4.675e-04  156  -13.943  6.426e-08 
 2.053075  OHXX20PP1129e   2   1  29   e  20558.736  5.525e+00  7.845e+00  120   -4.022  1.688e+01 
 2.053155  OHXX75QR1217e   7   1  17   e  25559.726  1.340e-03  1.487e-03   72   -4.635  1.039e-03 
 2.053554  OHXX53PP1119f   5   1  19   f  21689.800  4.415e+01  3.326e+01   80   -3.960  5.071e+01 
 2.053597  OHXX31QR1236f   3   1  36   f  29159.003  3.495e-04  1.848e-04  148  -11.943  1.778e-07 
 2.053932  OHXX31PP2226f   3   2  26   f  20920.322  1.567e+01  2.180e+01  104   -4.121  3.680e+01 
 2.054137  OHXX86QR1201e   8   1   1   e  23949.821  7.515e-01  7.497e-01    8    2.280  5.864e+01 
 2.054170  OHXX64QR1223e   6   1  23   e  26360.743  8.210e-04  9.928e-04   96   -5.134  5.621e-04 
 2.054174  OHXX86QR1201f   8   1   1   f  23949.846  7.460e-01  7.497e-01    8    2.280  5.862e+01 
 2.054192  OHXX42QQ1132e   4   1  32   e  28036.891  3.141e-02  1.739e-03  132   -8.383  5.254e-05 
 2.054241  OHXX86QQ1109e   8   1   9   e  25105.963  1.539e+00  8.358e-01   40   -2.985  1.689e+00 
 2.054248  OHXX20PP2229e   2   2  29   e  20598.155  5.517e+00  3.288e+00  116   -4.179  5.838e+00 
 2.054322  OHXX31PP1126e   3   1  26   e  20897.629  1.565e+01  2.164e+01  108   -4.102  3.869e+01 
 2.054843  OHXX20PP1129f   2   1  29   f  20581.829  5.511e+00  3.260e+00  120   -4.196  5.887e+00 
 2.055194  OHXX31PP2226e   3   2  26   e  20934.658  1.564e+01  1.005e+01  104   -4.229  1.522e+01 
 2.055301  OHXX75PP2210f   7   2  10   f  23071.057  6.820e+01  7.651e+01   40   -3.049  1.451e+02 
 2.055614  OHXX75PP2210e   7   2  10   e  23072.354  6.817e+01  6.150e+01   40   -3.059  1.155e+02 
 2.055614  OHXX20QQ1139e   2   1  39   e  29625.420  4.067e-03  1.072e-04  160  -13.854  1.652e-08 
 2.055903  OHXX31PP1126f   3   1  26   f  20916.390  1.562e+01  9.980e+00  108   -4.243  1.548e+01 
 2.056208  OHXX64PP2215f   6   2  15   f  22340.715  5.856e+01  7.107e+01   60   -3.617  1.146e+02 
 2.056269  OHXX75QQ1118f   7   1  18   f  26018.038  2.870e-01  1.772e-01   76   -4.982  9.241e-02 
 2.056295  OHXX86PP1103e   8   1   3   e  24093.353  6.186e+01  6.196e+01   16    1.226  3.378e+03 
 2.056414  OHXX86PP1103f   8   1   3   f  24093.566  6.185e+01  6.196e+01   16    1.224  3.372e+03 
 2.056639  OHXX75QQ2218e   7   2  18   e  26046.248  1.736e-01  7.205e-02   72   -4.991  3.526e-02 
 2.056763  OHXX86QR1207f   8   1   7   f  24673.048  3.197e-02  3.168e-02   32   -2.121  1.215e-01 
 2.056795  OHXX64PP2215e   6   2  15   e  22344.760  5.851e+01  4.803e+01   60   -3.647  7.510e+01 
 2.057442  OHXX86QR1207e   8   1   7   e  24671.803  3.190e-02  3.168e-02   32   -2.112  1.227e-01 
 2.057498  OHXX64PP1115e   6   1  15   e  22306.938  5.837e+01  7.071e+01   64   -3.598  1.240e+02 
 2.057620  OHXX75PP1110e   7   1  10   e  23024.359  6.766e+01  7.585e+01   44   -3.013  1.640e+02 
 2.058128  OHXX75PP1110f   7   1  10   f  23027.159  6.762e+01  6.097e+01   44   -3.034  1.291e+02 
 2.058330  OHXX64PP1115f   6   1  15   f  22313.322  5.830e+01  4.778e+01   64   -3.646  7.981e+01 
 2.058452  OHXX64OP1209f   6   1   9   f  20237.984  6.271e-02  5.782e-02   40   -2.946  1.216e-01 
 2.059017  OHXX31OP1218e   3   1  18   e  15629.485  2.937e-03  3.773e-03   76   -3.118  1.269e-02 
 2.059221  OHXX86QP2111e   8   2  11   e  25680.597  1.076e-01  9.324e-02   44   -3.670  1.045e-01 
 2.060457  OHXX64OP1209e   6   1   9   e  20235.460  6.331e-02  6.947e-02   40   -2.927  1.489e-01 
 2.060681  OHXX42QR1232e   4   1  32   e  28036.891  4.879e-04  6.428e-04  132   -8.383  1.942e-05 
 2.060776  OHXX31QP2136f   3   2  36   f  29153.066  1.142e-03  1.836e-03  144  -11.840  1.907e-06 
 2.061047  OHXX20QR1239e   2   1  39   e  29625.420  1.157e-04  1.586e-04  160  -13.854  2.443e-08 
 2.061160  OHXX20PQ1229f   2   1  29   f  20581.829  3.043e-03  1.255e-03  120   -4.196  2.267e-03 
 2.061438  OHXX86QP2111f   8   2  11   f  25679.052  1.029e-01  1.201e-01   44   -3.659  1.362e-01 
 2.061650  OHXX75QQ2218f   7   2  18   f  26040.871  1.707e-01  7.205e-02   72   -4.951  3.672e-02 
 2.061854  OHXX20PQ1229e   2   1  29   e  20558.736  2.936e-03  2.278e-04  120   -4.022  4.901e-04 
 2.061885  OHXX64QQ1124f   6   1  24   f  26968.502  1.206e-01  6.018e-02  100   -5.956  1.559e-02 
 2.062773  OHXX64QQ2224e   6   2  24   e  26990.425  8.371e-02  2.514e-02   96   -5.999  5.990e-03 
 2.062939  OHXX31PQ1226f   3   1  26   f  20916.390  1.059e-02  4.879e-03  108   -4.243  7.567e-03 
 2.063036  OHXX53PQ1219f   5   1  19   f  21689.800  5.320e-02  3.132e-02   80   -3.960  4.775e-02 
 2.063466  OHXX64QP2124f   6   2  24   f  26980.426  1.342e-02  1.894e-02   96   -5.923  4.868e-03 
 2.063503  OHXX53PQ1219e   5   1  19   e  21679.568  5.126e-02  1.092e-02   80   -3.883  1.800e-02 
 2.063549  OHXX75QQ1118e   7   1  18   e  26010.272  2.862e-01  6.598e-02   76   -4.923  3.649e-02 
 2.063550  OHXX31PQ1226e   3   1  26   e  20897.629  1.021e-02  1.077e-03  108   -4.102  1.926e-03 
 2.063785  OHXX86QQ2210e   8   2  10   e  25407.750  5.187e-01  3.312e-01   40   -3.360  4.601e-01 
 2.063965  OHXX75OP1205f   7   1   5   f  21941.927  1.777e-01  1.767e-01   24   -0.472  2.646e+00 
 2.064141  OHXX86QR1208f   8   1   8   f  24878.583  2.015e-02  1.985e-02   36   -2.643  5.082e-02 
 2.064350  OHXX86QQ1110f   8   1  10   f  25361.003  1.217e+00  9.604e-01   44   -3.311  1.542e+00 
 2.064409  OHXX42PP2223f   4   2  23   f  21481.671  2.912e+01  3.924e+01   92   -4.099  5.991e+01 
 2.064438  OHXX75OP1205e   7   1   5   e  21941.221  1.820e-01  1.847e-01   24   -0.466  2.782e+00 
 2.064629  OHXX42QP2133e   4   2  33   e  28878.221  3.096e-03  1.604e-03  132  -10.724  4.657e-06 
 2.064891  OHXX86QQ2210f   8   2  10   f  25406.576  5.152e-01  3.312e-01   40   -3.351  4.642e-01 
 2.064973  OHXX42PP1123e   4   1  23   e  21457.107  2.909e+01  3.901e+01   96   -4.080  6.333e+01 
 2.065116  OHXX86QR1208e   8   1   8   e  24876.959  1.992e-02  1.985e-02   36   -2.631  5.145e-02 
 2.065505  OHXX42PP2223e   4   2  23   e  21492.597  2.908e+01  2.008e+01   92   -4.181  2.823e+01 
 2.066364  OHXX42PP1123f   4   1  23   f  21471.850  2.903e+01  1.996e+01   96   -4.191  2.899e+01 
 2.066656  OHXX31QQ2236f   3   2  36   f  29153.066  1.053e-02  1.728e-03  144  -11.840  1.794e-06 
 2.066730  OHXX86QQ1110e   8   1  10   e  25358.507  1.218e+00  6.031e-01   44   -3.292  9.869e-01 
 2.067268  OHXX86PP2204f   8   2   4   f  24287.393  6.873e+01  6.895e+01   16   -0.132  9.665e+02 
 2.067302  OHXX86PP2204e   8   2   4   e  24287.251  6.871e+01  6.895e+01   16   -0.131  9.676e+02 
 2.067463  OHXX75QP2119e   7   2  19   e  26516.414  3.099e-02  2.280e-02   76   -5.296  8.682e-03 
 2.068640  OHXX75QR1218f   7   1  18   f  26018.038  1.411e-03  1.176e-03   76   -4.982  6.132e-04 
 2.069279  OHXX31QQ1136e   3   1  36   e  29133.126  1.321e-02  4.789e-04  148  -11.748  5.603e-07 
 2.070181  OHXX64PQ1215f   6   1  15   f  22313.322  1.063e-01  7.114e-02   64   -3.646  1.188e-01 
 2.070588  OHXX64PQ1215e   6   1  15   e  22306.938  1.023e-01  3.222e-02   64   -3.598  5.649e-02 
 2.071620  OHXX42QQ1133f   4   1  33   f  28861.874  2.909e-02  1.017e-02  136  -10.663  3.237e-05 
 2.071875  OHXX20OP1221f   2   1  21   f  14521.933  6.908e-04  4.830e-04   88   -3.051  2.010e-03 
 2.072057  OHXX64QQ2224f   6   2  24   f  26980.426  8.161e-02  2.514e-02   96   -5.923  6.461e-03 
 2.072144  OHXX64QR1224f   6   1  24   f  26968.502  1.010e-03  7.314e-04  100   -5.956  1.895e-04 
 2.072801  OHXX97RQ2105f   9   2   5   f  26625.826  1.505e-01  1.296e-01   20   -1.280  7.208e-01 
 2.072816  OHXX86PP1104e   8   1   4   e  24201.463  6.502e+01  6.555e+01   20    0.455  2.066e+03 
 2.072832  OHXX97RQ2106f   9   2   6   f  26765.540  1.197e-01  9.818e-02   24   -2.093  2.906e-01 
 2.072986  OHXX86PP1104f   8   1   4   f  24201.853  6.501e+01  6.491e+01   20    0.452  2.040e+03 
 2.073007  OHXX97RQ2105e   9   2   5   e  26625.791  1.595e-01  1.296e-01   20   -1.280  7.210e-01 
 2.073094  OHXX97RQ2106e   9   2   6   e  26765.635  1.280e-01  9.818e-02   24   -2.094  2.904e-01 
 2.073193  OHXX86QR1209f   8   1   9   f  25108.005  1.312e-02  1.283e-02   40   -3.001  2.554e-02 
 2.073303  OHXX97RQ2104f   9   2   4   f  26510.648  1.834e-01  1.657e-01   16   -0.526  1.567e+00 
 2.073342  OHXX42QQ2233e   4   2  33   e  28878.221  2.292e-02  4.235e-03  132  -10.724  1.230e-05 
 2.073457  OHXX97RQ2104e   9   2   4   e  26510.532  1.925e-01  1.657e-01   16   -0.525  1.568e+00 
 2.073596  OHXX97RQ2107f   9   2   7   f  26929.334  9.315e-02  7.278e-02   28   -2.861  1.166e-01 
 2.073920  OHXX97RQ2107e   9   2   7   e  26929.608  1.005e-01  7.278e-02   28   -2.863  1.163e-01 
 2.073959  OHXX86PQ1201f   8   1   1   f  23949.846  7.725e-01  7.930e-01    8    2.280  6.201e+01 
 2.074052  OHXX86PQ1201e   8   1   1   e  23949.821  7.607e-01  7.930e-01    8    2.280  6.202e+01 
 2.074099  OHXX97RQ2103f   9   2   3   f  26420.445  2.121e-01  2.011e-01   12    0.099  2.665e+00 
 2.074198  OHXX64QQ1124e   6   1  24   e  26955.353  1.197e-01  1.514e-02  100   -5.857  4.333e-03 
 2.074207  OHXX97RQ2103e   9   2   3   e  26420.299  2.203e-01  2.011e-01   12    0.101  2.668e+00 
 2.074394  OHXX42PQ1223f   4   1  23   f  21471.850  2.471e-02  1.268e-02   96   -4.191  1.841e-02 
 2.074408  OHXX75QP2119f   7   2  19   f  26510.452  2.934e-02  3.877e-02   76   -5.251  1.544e-02 
 2.074510  OHXX86QR1209e   8   1   9   e  25105.963  1.283e-02  1.283e-02   40   -2.985  2.593e-02 
 2.074738  OHXX75QR1218e   7   1  18   e  26010.272  1.259e-03  1.422e-03   76   -4.923  7.864e-04 
 2.074890  OHXX75PQ1210f   7   1  10   f  23027.159  2.357e-01  1.826e-01   44   -3.034  3.864e-01 
 2.074932  OHXX42PQ1223e   4   1  23   e  21457.107  2.383e-02  3.406e-03   96   -4.080  5.530e-03 
 2.074935  OHXX97RQ2102f   9   2   2   f  26355.630  2.148e-01  2.135e-01    8    0.562  2.995e+00 
 2.075002  OHXX97RQ2102e   9   2   2   e  26355.501  2.205e-01  2.135e-01    8    0.563  2.998e+00 
 2.075098  OHXX86QP2112e   8   2  12   e  25976.688  9.230e-02  7.846e-02   48   -4.003  6.876e-02 
 2.075208  OHXX31QR1236e   3   1  36   e  29133.126  3.069e-04  4.156e-04  148  -11.748  4.862e-07 
 2.075218  OHXX75PQ1210e   7   1  10   e  23024.358  2.270e-01  1.146e-01   44   -3.013  2.479e-01 
 2.075267  OHXX97RQ2108f   9   2   8   f  27116.744  7.121e-02  5.300e-02   32   -3.503  5.108e-02 
 2.075657  OHXX97RQ2108e   9   2   8   e  27117.241  7.752e-02  5.300e-02   32   -3.506  5.089e-02 
 2.077329  OHXX86QQ2211e   8   2  11   e  25680.597  4.428e-01  2.679e-01   44   -3.670  3.003e-01 
 2.077787  OHXX86QQ1111f   8   1  11   f  25637.204  9.809e-01  7.528e-01   48   -3.626  9.618e-01 
 2.077797  OHXX86QP2112f   8   2  12   f  25974.738  8.814e-02  1.046e-01   48   -3.988  9.305e-02 
 2.077986  OHXX97RQ2109f   9   2   9   f  27327.294  5.354e-02  3.796e-02   36   -4.045  2.393e-02 
 2.078446  OHXX97RQ2109e   9   2   9   e  27328.054  5.882e-02  3.796e-02   36   -4.051  2.379e-02 
 2.078806  OHXX86QQ2211f   8   2  11   f  25679.052  4.392e-01  2.679e-01   44   -3.659  3.038e-01 
 2.079093  OHXX75QQ1119f   7   1  19   f  26489.357  2.498e-01  1.491e-01   80   -5.288  6.026e-02 
 2.079541  OHXX75QQ2219e   7   2  19   e  26516.414  1.548e-01  6.088e-02   76   -5.296  2.318e-02 
 2.080189  OHXX53OP1213f   5   1  13   f  18896.262  2.124e-02  1.802e-02   56   -3.205  4.091e-02 
 2.080356  OHXX75PP2211f   7   2  11   f  23359.805  6.889e+01  7.857e+01   44   -3.236  1.360e+02 
 2.080393  OHXX42QR1233f   4   1  33   f  28861.874  6.301e-04  3.630e-04  136  -10.663  1.155e-06 
 2.080666  OHXX86QQ1111e   8   1  11   e  25634.224  9.813e-01  4.428e-01   48   -3.604  5.787e-01 
 2.080728  OHXX75PP2211e   7   2  11   e  23361.513  6.885e+01  6.100e+01   44   -3.249  1.042e+02 
 2.081179  OHXX42OP1216f   4   1  16   f  17455.013  8.119e-03  6.431e-03   68   -3.248  1.698e-02 
 2.081505  OHXX86PQ1202f   8   1   2   f  24009.611  7.887e-01  7.654e-01   12    1.838  5.772e+01 
 2.081638  OHXX86PQ1202e   8   1   2   e  24009.520  7.720e-01  7.654e-01   12    1.839  5.776e+01 
 2.081878  OHXX97RQ2110f   9   2  10   f  27560.487  3.952e-02  2.672e-02   40   -5.044  6.891e-03 
 2.082385  OHXX64QP2125e   6   2  25   e  27601.856  1.338e-02  8.554e-03  100   -7.440  5.024e-04 
 2.082413  OHXX97RQ2110e   9   2  10   e  27561.545  4.388e-02  2.672e-02   40   -5.052  6.836e-03 
 2.082471  OHXX75PP1111e   7   1  11   e  23316.269  6.845e+01  7.799e+01   48   -3.202  1.523e+02 
 2.082878  OHXX64QR1224e   6   1  24   e  26955.353  8.901e-04  1.088e-03  100   -5.857  3.112e-04 
 2.083053  OHXX75PP1111f   7   1  11   f  23319.613  6.839e+01  6.056e+01   48   -3.227  1.153e+02 
 2.083644  OHXX42QP2133f   4   2  33   f  28860.521  2.842e-03  4.435e-03  132  -10.591  1.473e-05 
 2.083889  OHXX86QR1210f   8   1  10   f  25361.003  8.869e-03  8.610e-03   44   -3.311  1.383e-02 
 2.084338  OHXX20OP1221e   2   1  21   e  14507.172  6.547e-04  8.804e-04   88   -2.940  4.097e-03 
 2.084724  OHXX53OP1213e   5   1  13   e  18890.855  2.106e-02  2.487e-02   56   -3.165  5.883e-02 
 2.085233  OHXX75QQ2219f   7   2  19   f  26510.452  1.520e-01  6.088e-02   76   -5.251  2.425e-02 
 2.085340  OHXX53PP2220f   5   2  20   f  22253.841  4.410e+01  5.733e+01   80   -4.043  8.050e+01 
 2.085592  OHXX86QR1210e   8   1  10   e  25358.507  8.568e-03  8.610e-03   44   -3.292  1.409e-02 
 2.085988  OHXX86PP2205f   8   2   5   f  24410.147  6.985e+01  7.018e+01   20   -0.903  5.687e+02 
 2.086062  OHXX86PP2205e   8   2   5   e  24410.095  6.983e+01  7.018e+01   20   -0.903  5.689e+02 
 2.086143  OHXX53PP1120e   5   1  20   e  22226.633  4.403e+01  5.703e+01   84   -4.024  8.565e+01 
 2.086256  OHXX53PP2220e   5   2  20   e  22261.738  4.405e+01  3.256e+01   80   -4.102  4.307e+01 
 2.086339  OHXX64PP2216f   6   2  16   f  22770.368  5.864e+01  7.222e+01   64   -3.753  1.084e+02 
 2.086999  OHXX64PP2216e   6   2  16   e  22775.028  5.859e+01  4.714e+01   64   -3.788  6.830e+01 
 2.087054  OHXX97RQ2111f   9   2  11   f  27815.801  2.855e-02  1.842e-02   44   -6.138  1.750e-03 
 2.087192  OHXX75QQ1119e   7   1  19   e  26480.925  2.490e-01  5.199e-02   80   -5.224  2.240e-02 
 2.087350  OHXX53PP1120f   5   1  20   f  22237.708  4.395e+01  3.240e+01   84   -4.108  4.474e+01 
 2.087550  OHXX64PP1116e   6   1  16   e  22738.084  5.847e+01  7.186e+01   68   -3.734  1.168e+02 
 2.087669  OHXX97RQ2111e   9   2  11   e  27817.189  3.208e-02  1.842e-02   44   -6.148  1.732e-03 
 2.088247  OHXX42OP1216e   4   1  16   e  17446.666  7.921e-03  9.853e-03   68   -3.185  2.771e-02 
 2.088474  OHXX64PP1116f   6   1  16   f  22745.202  5.840e+01  4.690e+01   68   -3.787  7.224e+01 
 2.090202  OHXX42QQ2233f   4   2  33   f  28860.521  2.205e-02  4.235e-03  132  -10.591  1.406e-05 
 2.090844  OHXX86PP1105e   8   1   5   e  24333.925  6.742e+01  6.925e+01   24   -0.435  1.075e+03 
 2.091068  OHXX86PP1105f   8   1   5   f  24334.549  6.741e+01  6.623e+01   24   -0.440  1.024e+03 
 2.091308  OHXX75QR1219f   7   1  19   f  26489.357  1.389e-03  1.130e-03   80   -5.288  4.569e-04 
 2.091743  OHXX86PQ1203f   8   1   3   f  24093.566  7.150e-01  6.590e-01   16    1.224  3.586e+01 
 2.091906  OHXX97QP2101f   9   2   1   f  26316.558  9.259e-01  9.303e-01    4    0.844  8.656e+00 
 2.091911  OHXX86PQ1203e   8   1   3   e  24093.353  6.965e-01  6.537e-01   16    1.226  3.563e+01 
 2.091927  OHXX97QP2101e   9   2   1   e  26316.484  9.371e-01  9.303e-01    4    0.845  8.661e+00 
 2.092308  OHXX75QP2120e   7   2  20   e  27006.044  2.837e-02  2.039e-02   80   -6.026  3.940e-03 
 2.092335  OHXX86QQ2212e   8   2  12   e  25976.688  3.812e-01  2.185e-01   48   -4.003  1.915e-01 
 2.092354  OHXX86QP2113e   8   2  13   e  26295.458  8.008e-02  6.673e-02   52   -4.361  4.430e-02 
 2.092630  OHXX64QQ2225e   6   2  25   e  27601.856  7.566e-02  2.153e-02  100   -7.440  1.264e-03 
 2.092688  OHXX86QQ1112f   8   1  12   f  25936.180  8.021e-01  5.981e-01   52   -3.963  5.912e-01 
 2.092704  OHXX42QQ1133e   4   1  33   e  28839.744  2.859e-02  1.422e-03  136  -10.496  5.349e-06 
 2.093427  OHXX75OP1206f   7   1   6   f  22107.822  1.477e-01  1.443e-01   28   -1.434  9.624e-01 
 2.093620  OHXX97RQ2112f   9   2  12   f  28092.685  2.006e-02  1.236e-02   48   -7.324  3.915e-04 
 2.093623  OHXX31PP2227f   3   2  27   f  21673.893  1.547e+01  2.175e+01  108   -4.263  3.308e+01 
 2.093751  OHXX64OP1210f   6   1  10   f  20519.946  5.225e-02  4.724e-02   44   -3.054  9.805e-02 
 2.093995  OHXX31PP1127e   3   1  27   e  21651.592  1.546e+01  2.159e+01  112   -4.243  3.474e+01 
 2.094198  OHXX75OP1206e   7   1   6   e  22106.795  1.509e-01  1.562e-01   28   -1.427  1.050e+00 
 2.094225  OHXX86QQ2212f   8   2  12   f  25974.738  3.776e-01  2.185e-01   48   -3.988  1.944e-01 
 2.094238  OHXX64QP2125f   6   2  25   f  27591.195  1.253e-02  1.791e-02  100   -7.359  1.141e-03 
 2.094320  OHXX97RQ2112e   9   2  12   e  28094.432  2.287e-02  1.236e-02   48   -7.337  3.864e-04 
 2.094764  OHXX20PP2230f   2   2  30   f  21425.109  5.442e+00  7.861e+00  120   -4.202  1.412e+01 
 2.094825  OHXX31OP1219f   3   1  19   f  16217.737  2.688e-03  1.981e-03   80   -3.315  5.759e-03 
 2.094995  OHXX31PP2227e   3   2  27   e  21689.059  1.544e+01  9.686e+00  108   -4.377  1.314e+01 
 2.095012  OHXX20PP1130e   2   1  30   e  21404.026  5.440e+00  7.793e+00  124   -4.181  1.478e+01 
 2.095580  OHXX86QP2113f   8   2  13   f  26293.076  7.631e-02  9.212e-02   52   -4.343  6.228e-02 
 2.095708  OHXX31PP1127f   3   1  27   f  21671.278  1.542e+01  9.615e+00  112   -4.391  1.333e+01 
 2.096111  OHXX86QQ1112e   8   1  12   e  25932.689  8.023e-01  3.296e-01   52   -3.936  3.345e-01 
 2.096225  OHXX86QR1211f   8   1  11   f  25637.204  6.263e-03  6.031e-03   48   -3.626  7.706e-03 
 2.096316  OHXX20PP2230e   2   2  30   e  21444.006  5.431e+00  3.155e+00  120   -4.345  4.911e+00 
 2.096319  OHXX64OP1210e   6   1  10   e  20516.864  5.257e-02  5.876e-02   44   -3.031  1.248e-01 
 2.096767  OHXX53PQ1220f   5   1  20   f  22237.708  4.827e-02  2.747e-02   84   -4.108  3.793e-02 
 2.096919  OHXX20PP1130f   2   1  30   f  21428.043  5.425e+00  3.128e+00  124   -4.362  4.944e+00 
 2.097239  OHXX53PQ1220e   5   1  20   e  22226.633  4.652e-02  8.975e-03   84   -4.024  1.348e-02 
 2.098151  OHXX75QR1219e   7   1  19   e  26480.925  1.233e-03  1.415e-03   80   -5.224  6.096e-04 
 2.098360  OHXX86QR1211e   8   1  11   e  25634.224  5.969e-03  6.031e-03   48   -3.604  7.882e-03 
 2.099028  OHXX75PQ1211f   7   1  11   f  23319.613  2.062e-01  1.553e-01   48   -3.227  2.957e-01 
 2.099319  OHXX42QR1233e   4   1  33   e  28839.744  5.554e-04  7.360e-04  136  -10.496  2.769e-06 
 2.099370  OHXX75PQ1211e   7   1  11   e  23316.269  1.985e-01  9.136e-02   48   -3.202  1.784e-01 
 2.100053  OHXX75QP2120f   7   2  20   f  26999.493  2.676e-02  3.591e-02   80   -5.977  7.290e-03 
 2.100071  OHXX64PQ1216f   6   1  16   f  22745.202  9.520e-02  6.176e-02   68   -3.787  9.512e-02 
 2.100487  OHXX64PQ1216e   6   1  16   e  22738.084  9.169e-02  2.621e-02   68   -3.734  4.260e-02 
 2.100546  OHXX97RR1108f   9   1   8   f  27060.154  2.298e+01  2.277e+01   36   -3.335  2.919e+01 
 2.100550  OHXX97RR1108e   9   1   8   e  27058.745  2.299e+01  2.277e+01   36   -3.325  2.950e+01 
 2.101221  OHXX97RR1107f   9   1   7   f  26866.960  2.544e+01  2.525e+01   32   -2.595  6.027e+01 
 2.101244  OHXX97RR1107e   9   1   7   e  26865.881  2.545e+01  2.525e+01   32   -2.587  6.077e+01 
 2.101310  OHXX97RR1109e   9   1   9   e  27273.879  2.040e+01  2.017e+01   40   -3.907  1.622e+01 
 2.101332  OHXX97RR1109f   9   1   9   f  27275.653  2.039e+01  2.017e+01   40   -3.920  1.601e+01 
 2.101444  OHXX97RR2208e   9   2   8   e  27117.241  2.378e+01  2.356e+01   32   -3.506  2.262e+01 
 2.101520  OHXX97RR2208f   9   2   8   f  27116.744  2.379e+01  2.356e+01   32   -3.503  2.271e+01 
 2.101679  OHXX97RQ2113f   9   2  13   f  28390.555  1.358e-02  8.015e-03   52   -8.600  7.675e-05 
 2.101881  OHXX97RR2209e   9   2   9   e  27328.053  2.102e+01  2.079e+01   36   -4.051  1.303e+01 
 2.101951  OHXX97RR2209f   9   2   9   f  27327.294  2.102e+01  2.079e+01   36   -4.045  1.310e+01 
 2.102028  OHXX42PP2224f   4   2  24   f  22142.583  2.885e+01  3.932e+01   96   -4.247  5.401e+01 
 2.102408  OHXX97QP2102f   9   2   2   f  26355.630  6.157e-01  6.226e-01    8    0.562  8.735e+00 
 2.102419  OHXX97QP2102e   9   2   2   e  26355.501  6.293e-01  6.226e-01    8    0.563  8.744e+00 
 2.102469  OHXX97RQ2113e   9   2  13   e  28392.684  1.577e-02  8.015e-03   52   -8.616  7.553e-05 
 2.102567  OHXX42PP1124e   4   1  24   e  22118.571  2.882e+01  3.908e+01  100   -4.228  5.700e+01 
 2.102586  OHXX97RR2207e   9   2   7   e  26929.608  2.649e+01  2.628e+01   28   -2.863  4.201e+01 
 2.102661  OHXX97RR2207f   9   2   7   f  26929.334  2.649e+01  2.628e+01   28   -2.861  4.210e+01 
 2.102824  OHXX64QQ2225f   6   2  25   f  27591.195  7.364e-02  2.153e-02  100   -7.359  1.371e-03 
 2.102829  OHXX31PQ1227f   3   1  27   f  21671.278  9.738e-03  4.322e-03  112   -4.391  5.992e-03 
 2.103228  OHXX42PP2224e   4   2  24   e  22154.304  2.880e+01  1.944e+01   96   -4.335  2.443e+01 
 2.103312  OHXX97RR1106f   9   1   6   f  26696.334  2.766e+01  2.749e+01   28   -1.707  1.396e+02 
 2.103347  OHXX97RR1106e   9   1   6   e  26695.548  2.767e+01  2.749e+01   28   -1.701  1.404e+02 
 2.103355  OHXX20PQ1230f   2   1  30   f  21428.043  2.808e-03  1.114e-03  124   -4.362  1.761e-03 
 2.103444  OHXX31PQ1227e   3   1  27   e  21651.592  9.398e-03  8.939e-04  112   -4.243  1.439e-03 
 2.103570  OHXX97RR1110e   9   1  10   e  27510.955  1.777e+01  1.754e+01   44   -4.830  6.166e+00 
 2.103625  OHXX97RR1110f   9   1  10   f  27513.123  1.776e+01  1.754e+01   44   -4.846  6.066e+00 
 2.103765  OHXX75QQ1120f   7   1  20   f  26980.014  2.182e-01  1.257e-01   84   -5.972  2.693e-02 
 2.103908  OHXX97RR2210e   9   2  10   e  27561.545  1.826e+01  1.804e+01   40   -5.052  4.615e+00 
 2.103967  OHXX97RR2210f   9   2  10   f  27560.487  1.827e+01  1.804e+01   40   -5.044  4.652e+00 
